2022-04-02 02:40:22,b'Amber Alert San Antonio \xe2\x80\x93 Help find missing child abducted in Texas\xc2\xa0 https://t.co/vEPb8AGro6'
2022-04-02 01:44:36,b'@AgeriaCaptain Canada\xe2\x80\x99s EAS alarm scares the shit out of me. You have no idea what it is like to be asleep only to\xe2\x80\xa6 https://t.co/UkeNKoO8B2'
2022-04-02 01:06:14,b'@kayewhitehead Doesn\xe2\x80\x99t Mayor BS live in the NE District? Can\xe2\x80\x99t help but wonder if his emphasis on constitutional ta\xe2\x80\xa6 https://t.co/a26Dbxyut6'
2022-04-02 00:55:37,"b'@iambroots @validen1 \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I have your tweet on Amber alert, it shows everywhere \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2022-04-02 00:44:29,b'@pentobarbiedoll thats literally the fucking cutest reason anyones ever deserved to have their gf put out an adult\xe2\x80\xa6 https://t.co/Hj7e6WA263'
2022-04-02 00:19:41,b'the 9/26/16 indiana amber alert is gonna stay in my mind forever the way those poor kids died is horrible\n\nrip lilliana and rene:('
2022-04-02 00:09:55,b'@CTVNews Thats is so irronic. I have had 4 jabs  on the advice from the people responsible for giving me my transpl\xe2\x80\xa6 https://t.co/MRCRHDlwXh'
2022-04-01 23:52:13,"b'i used to get an amber alert on my phone at least once a week (sometimes twice), it was so frequent that i would st\xe2\x80\xa6 https://t.co/FNVtHfTPuh'"
2022-04-01 23:39:17,b'This nigga need his own amber alert for his albums because damn https://t.co/0H6MrQjnLP'
2022-04-01 23:34:58,b'https://t.co/mhwrNSrszs Antonio Armstrong the alleged suspect in the Amber Alert issued for Angel Gaines https://t.co/FQRdUPc27e'
2022-04-01 23:08:49,b'I haven\xe2\x80\x99t heard from my mom since Tuesday \xf0\x9f\x99\x82 so I\xe2\x80\x99m about to set up an amber alert'
2022-04-01 22:52:24,b'@tymofichukCTV @JoeDPea Why no Amber Alert? Missing since Tuesday!'
